Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,14,2010-04-05,2010-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,15,2010-04-12,2010-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,16,2010-04-19,2010-04-25,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,17,2010-04-26,2010-05-02,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,18,2010-05-03,2010-05-09,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,19,2010-05-10,2010-05-16,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,20,2010-05-17,2010-05-23,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,21,2010-05-24,2010-05-30,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,22,2010-05-31,2010-06-06,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,23,2010-06-07,2010-06-13,4,4,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,24,2010-06-14,2010-06-20,2,2,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,25,2010-06-21,2010-06-27,6,6,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,26,2010-06-28,2010-07-04,3,3,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,27,2010-07-05,2010-07-11,3,3,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,28,2010-07-12,2010-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,29,2010-07-19,2010-07-25,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,30,2010-07-26,2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,31,2010-08-02,2010-08-08,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,32,2010-08-09,2010-08-15,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,33,2010-08-16,2010-08-22,8,8,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,34,2010-08-23,2010-08-29,4,4,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,35,2010-08-30,2010-09-05,9,9,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,36,2010-09-06,2010-09-12,13,13,0,8,0,0,0,8,0,0,0,0,8,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,37,2010-09-13,2010-09-19,29,29,0,5,0,0,3,8,0,0,0,0,8,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,38,2010-09-20,2010-09-26,13,13,0,6,0,0,0,6,0,0,0,0,6,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,39,2010-09-27,2010-10-03,2,2,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,40,2010-10-04,2010-10-10,1,1,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,41,2010-10-11,2010-10-17,2,2,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,42,2010-10-18,2010-10-24,3,3,0,0,2,0,0,2,0,0,0,0,2,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,43,2010-10-25,2010-10-31,6,6,0,2,1,0,3,6,0,0,0,0,6,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,44,2010-11-01,2010-11-07,5,5,3,0,0,0,0,3,0,0,0,0,3,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,45,2010-11-08,2010-11-14,2,2,1,0,0,0,0,1,0,0,0,0,1,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,46,2010-11-15,2010-11-21,3,3,1,0,0,0,0,1,0,0,0,0,1,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,47,2010-11-22,2010-11-28,4,4,0,0,0,0,1,1,0,0,0,0,1,,Regional Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,48,2010-11-29,2010-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,49,2010-12-06,2010-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,50,2010-12-13,2010-12-19,4,4,1,0,0,0,0,1,0,0,0,0,1,,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,51,2010-12-20,2010-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2010,52,2010-12-27,2011-01-02,,,,,,,,,,,,,,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2009,1,2008-12-29,2009-01-04,,,27,0,13,0,0,40,0,0,6,6,46,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,2,2009-01-05,2009-01-11,,,338,0,124,0,0,462,0,0,23,23,485,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,3,2009-01-12,2009-01-18,,,396,0,148,0,0,544,0,0,47,47,591,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,4,2009-01-19,2009-01-25,,,670,0,202,0,0,872,0,0,77,77,949,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,5,2009-01-26,2009-02-01,,,578,0,179,0,0,757,0,0,86,86,843,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,6,2009-02-02,2009-02-08,,,358,0,116,0,0,474,0,0,86,86,560,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,7,2009-02-09,2009-02-15,,,194,0,90,0,0,284,0,0,102,102,386,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,8,2009-02-16,2009-02-22,,,133,0,74,0,0,207,0,0,125,125,332,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,9,2009-02-23,2009-03-01,,,97,0,55,0,0,152,0,0,175,175,327,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,10,2009-03-02,2009-03-08,,,70,0,35,0,0,105,0,0,241,241,346,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,11,2009-03-09,2009-03-15,,,35,0,30,0,0,65,0,0,239,239,304,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,12,2009-03-16,2009-03-22,,,26,0,10,0,0,36,0,0,140,140,176,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,13,2009-03-23,2009-03-29,,,11,0,10,0,0,21,0,0,87,87,108,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,14,2009-03-30,2009-04-05,,,12,0,19,0,0,31,0,0,70,70,101,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,15,2009-04-06,2009-04-12,,,6,0,15,0,0,21,0,0,62,62,83,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,16,2009-04-13,2009-04-19,,,10,0,15,0,0,25,0,0,76,76,101,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,17,2009-04-20,2009-04-26,,,5,0,24,0,0,29,0,0,73,73,102,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,18,2009-04-27,2009-05-03,,,3,0,73,0,0,76,0,0,39,39,115,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,19,2009-05-04,2009-05-10,,,2,2,68,0,0,72,0,0,18,18,90,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,20,2009-05-11,2009-05-17,,,3,142,63,0,0,208,0,0,30,30,238,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,21,2009-05-18,2009-05-24,,,18,150,326,0,0,494,0,0,23,23,517,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,22,2009-05-25,2009-05-31,,,4,32,138,0,0,174,0,0,10,10,184,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,23,2009-06-01,2009-06-07,,,3,54,47,0,0,104,0,0,6,6,110,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,24,2009-06-08,2009-06-14,,,5,149,47,0,0,201,0,0,4,4,205,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,25,2009-06-15,2009-06-21,,,2,209,37,0,0,248,0,0,4,4,252,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,26,2009-06-22,2009-06-28,,,4,247,26,0,0,277,0,0,4,4,281,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,27,2009-06-29,2009-07-05,,,7,394,22,0,0,423,0,0,0,0,423,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,28,2009-07-06,2009-07-12,,,2,782,35,0,0,819,0,0,4,4,823,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,29,2009-07-13,2009-07-19,,,6,1116,29,0,0,1151,0,0,0,0,1151,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,30,2009-07-20,2009-07-26,,,1,1011,27,0,0,1039,0,0,0,0,1039,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2009,31,2009-07-27,2009-08-02,,,0,748,13,0,0,761,0,0,0,0,761,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,32,2009-08-03,2009-08-09,,,0,1053,7,0,0,1060,0,0,0,0,1060,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,33,2009-08-10,2009-08-16,,,4,1122,8,0,0,1134,0,0,0,0,1134,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,34,2009-08-17,2009-08-23,,,3,1512,13,0,0,1528,0,0,0,0,1528,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,35,2009-08-24,2009-08-30,,,2,1001,5,0,0,1008,0,0,0,0,1008,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,36,2009-08-31,2009-09-06,,,0,595,4,0,0,599,0,0,0,0,599,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,37,2009-09-07,2009-09-13,,,0,519,2,0,0,521,0,0,0,0,521,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,38,2009-09-14,2009-09-20,,,0,717,3,0,0,720,0,0,0,0,720,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,39,2009-09-21,2009-09-27,,,0,475,2,0,0,477,0,0,0,0,477,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,40,2009-09-28,2009-10-04,,,0,754,1,0,0,755,0,0,0,0,755,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,41,2009-10-05,2009-10-11,,,0,997,2,0,0,999,0,0,0,0,999,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,42,2009-10-12,2009-10-18,,,0,1027,0,0,0,1027,0,0,0,0,1027,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,43,2009-10-19,2009-10-25,,,0,1399,0,0,0,1399,0,0,0,0,1399,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,44,2009-10-26,2009-11-01,,,0,1655,1,0,0,1656,0,0,0,0,1656,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,45,2009-11-02,2009-11-08,,,0,1431,0,0,0,1431,0,0,0,0,1431,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,46,2009-11-09,2009-11-15,,,0,1554,0,0,0,1554,0,0,0,0,1554,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,47,2009-11-16,2009-11-22,,,0,1573,0,0,0,1573,1,0,0,1,1574,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,48,2009-11-23,2009-11-29,,,0,1399,0,0,0,1399,0,0,0,0,1399,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,49,2009-11-30,2009-12-06,,,0,1424,0,0,0,1424,0,0,0,0,1424,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,50,2009-12-07,2009-12-13,,,0,1284,0,0,0,1284,0,1,0,1,1285,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,51,2009-12-14,2009-12-20,,,0,1019,0,0,0,1019,0,0,0,0,1019,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,52,2009-12-21,2009-12-27,,,0,604,0,0,0,604,0,0,0,0,604,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2009,53,2009-12-28,2010-01-03,,,0,174,0,0,0,174,0,0,0,0,174,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,1,2010-01-04,2010-01-10,,,0,503,0,0,0,503,0,0,0,0,503,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,2,2010-01-11,2010-01-17,,,0,479,0,0,0,479,1,0,0,1,480,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,3,2010-01-18,2010-01-24,,,0,541,0,0,0,541,0,1,0,1,542,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,4,2010-01-25,2010-01-31,,,0,407,0,0,0,407,0,2,0,2,409,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,5,2010-02-01,2010-02-07,,,0,342,0,0,0,342,0,3,1,4,346,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,6,2010-02-08,2010-02-14,,,0,262,0,0,0,262,0,1,2,3,265,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,7,2010-02-15,2010-02-21,,,0,251,0,0,0,251,0,4,0,4,255,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,8,2010-02-22,2010-02-28,,,0,167,3,0,0,170,0,7,1,8,178,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,9,2010-03-01,2010-03-07,,,0,99,2,0,0,101,2,11,1,14,115,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,10,2010-03-08,2010-03-14,,,0,77,1,0,0,78,2,8,0,10,88,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,11,2010-03-15,2010-03-21,,,0,47,3,0,0,50,0,14,2,16,66,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,12,2010-03-22,2010-03-28,,,0,17,2,0,0,19,0,9,1,10,29,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,13,2010-03-29,2010-04-04,,,0,18,2,0,0,20,2,9,2,13,33,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,14,2010-04-05,2010-04-11,,,0,17,3,0,0,20,2,4,0,6,26,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,15,2010-04-12,2010-04-18,,,0,25,4,0,0,29,0,12,1,13,42,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,16,2010-04-19,2010-04-25,,,0,18,3,0,0,21,0,10,0,10,31,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,17,2010-04-26,2010-05-02,,,0,9,1,0,0,10,2,4,0,6,16,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,18,2010-05-03,2010-05-09,,,0,7,3,0,0,10,0,4,0,4,14,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,19,2010-05-10,2010-05-16,,,0,19,2,0,0,21,0,19,4,23,44,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,20,2010-05-17,2010-05-23,,,0,19,11,0,0,30,0,12,1,13,43,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,21,2010-05-24,2010-05-30,,,0,13,3,0,0,16,0,7,1,8,24,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,22,2010-05-31,2010-06-06,,,0,6,2,0,0,8,0,4,0,4,12,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,23,2010-06-07,2010-06-13,,,0,9,0,0,0,9,0,4,0,4,13,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,24,2010-06-14,2010-06-20,,,0,7,6,0,0,13,0,0,0,0,13,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,25,2010-06-21,2010-06-27,,,0,2,1,0,0,3,0,0,2,2,5,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,26,2010-06-28,2010-07-04,,,0,6,2,0,0,8,0,2,0,2,10,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,27,2010-07-05,2010-07-11,,,0,10,5,0,0,15,0,0,0,0,15,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,28,2010-07-12,2010-07-18,,,0,7,7,0,0,14,0,2,0,2,16,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,29,2010-07-19,2010-07-25,,,0,4,5,0,0,9,0,3,0,3,12,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,30,2010-07-26,2010-08-01,,,0,2,3,0,0,5,0,2,0,2,7,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,31,2010-08-02,2010-08-08,,,0,10,17,0,0,27,0,0,0,0,27,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,32,2010-08-09,2010-08-15,,,0,12,11,0,0,23,0,1,0,1,24,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,33,2010-08-16,2010-08-22,,,0,4,10,0,0,14,0,0,0,0,14,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,34,2010-08-23,2010-08-29,,,0,6,15,0,0,21,0,1,0,1,22,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,35,2010-08-30,2010-09-05,,,0,8,21,0,0,29,0,3,0,3,32,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,36,2010-09-06,2010-09-12,,,0,23,26,0,0,49,0,1,0,1,50,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,37,2010-09-13,2010-09-19,,,0,8,21,0,0,29,0,2,0,2,31,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,38,2010-09-20,2010-09-26,,,0,14,16,0,0,30,0,1,0,1,31,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,39,2010-09-27,2010-10-03,,,0,7,31,0,0,38,0,1,0,1,39,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,40,2010-10-04,2010-10-10,,,0,16,44,0,0,60,0,3,1,4,64,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,41,2010-10-11,2010-10-17,,,0,9,30,0,0,39,0,0,1,1,40,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,42,2010-10-18,2010-10-24,,,0,16,32,0,0,48,2,0,0,2,50,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,43,2010-10-25,2010-10-31,,,0,10,63,0,0,73,2,0,0,2,75,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,44,2010-11-01,2010-11-07,,,0,19,40,0,0,59,0,0,0,0,59,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,45,2010-11-08,2010-11-14,,,0,12,65,0,0,77,0,1,0,1,78,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2010,46,2010-11-15,2010-11-21,,,0,26,94,0,0,120,2,12,3,17,137,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,47,2010-11-22,2010-11-28,,,0,32,105,0,0,137,0,7,1,8,145,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,48,2010-11-29,2010-12-05,,,0,44,111,0,0,155,2,13,0,15,170,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,49,2010-12-06,2010-12-12,,,0,139,109,0,0,248,2,6,0,8,256,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,50,2010-12-13,2010-12-19,,,0,189,157,0,0,346,0,24,2,26,372,,Local Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,51,2010-12-20,2010-12-26,,,0,269,130,0,0,399,0,17,3,20,419,,Regional Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2010,52,2010-12-27,2011-01-02,,,0,173,59,0,0,232,2,11,0,13,245,,Regional Outbreak
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,1,2008-12-29,2009-01-04,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,2,2009-01-05,2009-01-11,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,3,2009-01-12,2009-01-18,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,4,2009-01-19,2009-01-25,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,5,2009-01-26,2009-02-01,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,6,2009-02-02,2009-02-08,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,7,2009-02-09,2009-02-15,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,8,2009-02-16,2009-02-22,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,9,2009-02-23,2009-03-01,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,10,2009-03-02,2009-03-08,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,11,2009-03-09,2009-03-15,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,12,2009-03-16,2009-03-22,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,13,2009-03-23,2009-03-29,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,14,2009-03-30,2009-04-05,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,15,2009-04-06,2009-04-12,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,16,2009-04-13,2009-04-19,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,17,2009-04-20,2009-04-26,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,18,2009-04-27,2009-05-03,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,19,2009-05-04,2009-05-10,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,20,2009-05-11,2009-05-17,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,21,2009-05-18,2009-05-24,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,22,2009-05-25,2009-05-31,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,23,2009-06-01,2009-06-07,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,24,2009-06-08,2009-06-14,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,25,2009-06-15,2009-06-21,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,26,2009-06-22,2009-06-28,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,27,2009-06-29,2009-07-05,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,28,2009-07-06,2009-07-12,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,29,2009-07-13,2009-07-19,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,30,2009-07-20,2009-07-26,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,31,2009-07-27,2009-08-02,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,32,2009-08-03,2009-08-09,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,33,2009-08-10,2009-08-16,,,,,,,,,,,,,,,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2009,34,2009-08-17,2009-08-23,,,,,,,,,,,,,,,No Report
